Z2,Heading,H1,needsInitialization,E1,RollGyr,EGyr3,TW,C2,A1,H2,T,W3a,H3,Z1,D2,Pitch,SmoothW2,C1,SmoothGroundSpeed,M1,EGyr1,TWa,EGyr2,Roll,GPSNACp,headingMag,EGyr0,SmoothW1,HeadingGPS,Ta,E0,GPSHorizontalAccuracy,BaroVerticalSpeed,Z3,E3,GroundSpeed,PitchGPS,slipSkid,turnRate,staticMode,EGPS3,A2,M2,C3,GPSFixQuality,W3,HeadingGyr,W2,GPSAltitudeMSL,BaroPressureAltitude,EGPS0,E2,B2,EGPS2,W2a,headingValid,B3,PitchGyr,M3,D1,A3,EGPS1,D3,B1,GPSVerticalAccuracy,W1,RollGPS,W1a,GPSTrueCourse,WValid,gLoad
-0.177318,0.279724,-0.135442,0.000000,0.128583,10.127753,0.705360,-6795364285.951345,0.048773,-0.140934,0.199933,-6795364285.871345,0.000000,-0.162822,-0.196551,0.636311,10.819636,0.000000,0.041263,0.000000,5485.501785,0.128446,-6795364285.951345,-0.004504,10.136424,8.000000,5.738744,0.697100,0.000000,0.000001,-6795364285.921345,0.697040,38.000000,8.277059,-0.950546,0.705395,0.000000,11.495660,-0.184451,-0.002159,1.000000,0.707083,-0.153325,3508.807220,-1.015683,1.000000,0.000000,0.285479,0.000000,65.616798,381.820068,0.694050,-0.004530,0.751518,-0.005773,0.000000,0.000000,0.667592,10.805860,-7395.347117,-1.326792,-0.982452,0.135260,0.508133,-1.537370,76.000000,0.000000,10.560045,0.000000,0.000000,0.000000,0.951035
-0.177088,0.279209,-0.160616,0.000000,0.128604,10.129374,0.705363,-6795364285.851345,0.048773,-0.140344,0.213274,-6795364285.821345,0.000000,-0.142437,-0.196711,0.636311,10.821634,0.000000,0.041263,0.000000,5568.273417,0.128468,-6795364285.951345,-0.004506,10.137879,8.000000,5.738656,0.697093,0.000000,0.000000,-6795364285.871345,0.697033,38.000000,8.277059,-0.950809,0.705398,0.000000,11.496303,-0.184407,-0.002159,1.000000,0.707083,-0.153651,3560.955098,-1.015683,1.000000,0.000000,0.284952,0.000000,65.616798,381.820068,0.694057,-0.004533,0.801111,-0.005819,0.000000,0.000000,0.640889,10.807886,-7335.949534,-1.326792,-0.982737,0.135223,0.508133,-1.551358,76.000000,0.000000,10.553331,0.000000,0.000000,0.000000,0.951024
-0.177841,0.278573,-0.154781,0.000000,0.128634,10.131096,0.705367,-6795364285.851345,0.048773,-0.141484,0.191484,-6795364285.771345,0.000000,-0.135915,-0.196662,0.636311,10.824485,0.000000,0.041263,0.000000,5553.224030,0.128498,-6795364285.851345,-0.004514,10.139987,8.000000,5.738579,0.697083,0.000000,0.000001,-6795364285.821345,0.697023,38.000000,8.114763,-0.951799,0.705402,0.000000,11.485582,-0.184463,-0.002159,1.000000,0.707084,-0.153447,3553.505402,-1.015683,1.000000,0.000000,0.284304,0.000000,65.616798,381.820068,0.694044,-0.004537,0.782037,-0.005622,0.000000,0.000000,0.640889,10.811014,-7417.621211,-1.326792,-0.984100,0.135286,0.508133,-1.514481,76.000000,0.000000,10.574443,0.000000,0.000000,0.000000,0.951144
-0.177976,0.279206,-0.155204,0.000000,0.128669,10.133425,0.705363,-6795364285.751345,0.048773,-0.141402,0.186531,-6795364285.721345,0.000000,-0.160675,-0.197054,0.636311,10.827638,0.000000,0.041263,0.000000,5477.977091,0.128529,-6795364285.851345,-0.004519,10.142594,8.000000,5.738368,0.697082,0.000000,359.999999,-6795364285.771345,0.697020,38.000000,8.114763,-0.951225,0.705398,0.000000,11.502330,-0.184524,-0.002159,1.000000,0.707084,-0.154098,3516.256917,-1.015683,1.000000,0.000000,0.284953,0.000000,65.616798,381.820068,0.694006,-0.004541,0.783308,-0.005626,0.000000,0.000000,0.679037,10.813890,-7350.798930,-1.326792,-0.982859,0.135485,0.508133,-1.518296,76.000000,0.000000,10.590650,0.000000,0.000000,0.000000,0.951127
-0.177887,0.279717,-0.161916,0.000000,0.128700,10.135675,0.705360,-6795364285.751345,0.048773,-0.141179,0.177474,-6795364285.671345,0.000000,-0.156776,-0.196293,0.636311,10.830619,0.000000,0.041263,0.000000,5440.353622,0.128565,-6795364285.751345,-0.004528,10.144750,8.000000,5.738311,0.697078,0.000000,360.000000,-6795364285.721345,0.697018,38.000000,7.955650,-0.951703,0.705395,0.000000,11.473370,-0.184542,-0.002159,1.000000,0.707086,-0.152776,3486.458130,-1.015683,1.000000,0.000000,0.285471,0.000000,65.616798,381.820068,0.694043,-0.004546,0.793481,-0.005462,0.000000,0.000000,0.663778,10.817523,-7462.169398,-1.326792,-0.983734,0.135296,0.508133,-1.506851,76.000000,0.000000,10.588252,0.000000,0.000000,0.000000,0.951205
-0.177709,0.280195,-0.144269,0.000000,0.128742,10.138709,0.705357,-6795364285.651345,0.048773,-0.140955,0.166825,-6795364285.621345,0.000000,-0.154444,-0.197507,0.636311,10.834848,0.000000,0.041263,0.000000,5583.322805,0.128605,-6795364285.751345,-0.004531,10.147543,8.000000,5.737378,0.697074,0.000000,0.000001,-6795364285.671345,0.697013,38.000000,7.955650,-0.951853,0.705392,0.000000,11.512073,-0.184536,-0.002159,1.000000,0.707083,-0.154871,3635.452067,-1.015683,1.000000,0.000000,0.285960,0.000000,67.585304,381.820068,0.694008,-0.004556,0.765506,-0.005757,0.000000,0.000000,0.661234,10.821048,-7365.648326,-1.326792,-0.983835,0.135475,0.508133,-1.495407,76.000000,0.000000,10.579156,0.000000,0.000000,0.000000,0.951277
-0.177884,0.280289,-0.153241,0.000000,0.128772,10.140983,0.705356,-6795364285.651345,0.048773,-0.141301,0.206357,-6795364285.571345,0.000000,-0.153906,-0.197469,0.636311,10.837316,0.000000,0.041263,0.000000,5530.649948,0.128633,-6795364285.651345,-0.004532,10.149888,8.000000,5.736884,0.697069,0.000000,0.000000,-6795364285.621345,0.697008,38.000000,7.799657,-0.951670,0.705391,0.000000,11.523342,-0.184570,-0.002159,1.000000,0.707083,-0.154302,3575.854492,-1.015683,1.000000,0.000000,0.286057,0.000000,67.585304,381.820068,0.693987,-0.004557,0.785852,-0.005791,0.000000,0.000000,0.659963,10.823336,-7283.976649,-1.326792,-0.983489,0.135578,0.508133,-1.556444,76.000000,0.000000,10.584936,0.000000,0.000000,0.000000,0.951308
-0.178098,0.280251,-0.148774,0.000000,0.128800,10.143526,0.705357,-6795364285.551345,0.048773,-0.141565,0.216474,-6795364285.521345,0.000000,-0.153125,-0.197265,0.636311,10.839239,0.000000,0.041263,0.000000,5538.174642,0.128660,-6795364285.651345,-0.004528,10.152671,8.000000,5.735308,0.697064,0.000000,0.000000,-6795364285.571345,0.697003,38.000000,7.799657,-0.951127,0.705392,0.000000,11.522650,-0.184637,-0.002159,1.000000,0.707084,-0.154057,3665.250854,-1.015683,1.000000,0.000000,0.286020,0.000000,67.585304,381.820068,0.693971,-0.004552,0.775679,-0.005696,0.000000,0.000000,0.658691,10.825313,-7395.347117,-1.326792,-0.982777,0.135662,0.508133,-1.553901,76.000000,0.000000,10.599538,0.000000,0.000000,0.000000,0.951267
-0.178190,0.280111,-0.149284,0.000000,0.128825,10.146265,0.705358,-6795364285.551345,0.048773,-0.141606,0.234593,-6795364285.471345,0.000000,-0.154307,-0.197581,0.636311,10.840514,0.000000,0.041263,0.000000,5575.798111,0.128683,-6795364285.551345,-0.004517,10.155548,8.000000,5.735706,0.697059,0.000000,360.000000,-6795364285.521345,0.696997,38.000000,8.192255,-0.950931,0.705392,0.000000,11.536436,-0.184703,-0.002159,1.000000,0.707084,-0.154607,3553.505402,-1.015683,1.000000,0.000000,0.285879,0.000000,67.585304,381.866455,0.693943,-0.004542,0.778222,-0.005722,0.000000,0.000000,0.659963,10.826333,-7261.702555,-1.326792,-0.982757,0.135804,0.508133,-1.575518,76.000000,0.000000,10.609151,0.000000,0.000000,0.000000,0.951225
-0.177816,0.280901,-0.117895,0.000000,0.128870,10.150889,0.705353,-6795364285.451345,0.048773,-0.140996,0.194200,-6795364285.421345,0.000000,-0.165906,-0.197516,0.636311,10.843590,0.000000,0.041263,0.000000,5583.322805,0.128730,-6795364285.551345,-0.004509,10.159772,8.000000,5.736695,0.697055,0.000000,360.000000,-6795364285.471345,0.696994,38.000000,8.192255,-0.951331,0.705388,0.000000,11.535335,-0.184691,-0.002159,1.000000,0.707083,-0.154342,3516.256917,-1.015683,1.000000,0.000000,0.286682,0.000000,67.585304,381.866455,0.693963,-0.004536,0.732444,-0.005810,0.000000,0.000000,0.676494,10.829493,-7410.196513,-1.326792,-0.983388,0.135704,0.508133,-1.510666,76.000000,0.000000,10.593735,0.000000,0.000000,0.000000,0.951252
-0.177412,0.282359,-0.119632,0.000000,0.128911,10.155156,0.705344,-6795364285.451345,0.048773,-0.140629,0.189689,-6795364285.371345,0.000000,-0.178970,-0.197044,0.636311,10.846472,0.000000,0.041263,0.000000,5620.946274,0.128775,-6795364285.451345,-0.004505,10.163658,8.000000,5.737346,0.697056,0.000000,359.999999,-6795364285.421345,0.696995,38.000000,6.115921,-0.950503,0.705379,0.000000,11.523450,-0.184664,-0.002159,1.000000,0.707083,-0.153752,3553.505402,-1.015683,1.000000,0.000000,0.288166,0.000000,67.585304,381.703613,0.693994,-0.004531,0.747703,-0.005828,0.000000,0.000000,0.690481,10.832676,-7306.250743,-1.326792,-0.981964,0.135543,0.508133,-1.522111,76.000000,0.000000,10.578957,0.000000,0.000000,0.000000,0.951142
-0.177666,0.284421,-0.145406,0.000000,0.128945,10.157875,0.705331,-6795364285.351345,0.048773,-0.141118,0.174669,-6795364285.321345,0.000000,-0.189149,-0.196712,0.636311,10.849472,0.000000,0.041263,0.000000,5583.322805,0.128813,-6795364285.451345,-0.004512,10.166330,8.000000,5.735904,0.697062,0.000000,360.000000,-6795364285.371345,0.697001,38.000000,6.115921,-0.951230,0.705366,0.000000,11.500465,-0.184667,-0.002159,1.000000,0.707084,-0.153406,3680.150248,-1.015683,1.000000,0.000000,0.290268,0.000000,67.585304,381.703613,0.694021,-0.004535,0.783308,-0.005684,0.000000,0.000000,0.701926,10.836207,-7380.497721,-1.326792,-0.983388,0.135406,0.508133,-1.503037,76.000000,0.000000,10.579353,0.000000,0.000000,0.000000,0.951182
-0.178136,0.284979,-0.161727,0.000000,0.128964,10.159451,0.705328,-6795364285.351345,0.048773,-0.141667,0.216606,-6795364285.271345,0.000000,-0.166923,-0.197162,0.636311,10.850695,0.000000,0.041263,0.000000,5530.649948,0.128829,-6795364285.351345,-0.004510,10.168171,8.000000,5.735593,0.697062,0.000000,360.000000,-6795364285.321345,0.697001,38.000000,5.996001,-0.951812,0.705363,0.000000,11.506142,-0.184718,-0.002159,1.000000,0.707084,-0.154180,3575.854492,-1.015683,1.000000,0.000000,0.290839,0.000000,67.585304,381.703613,0.693997,-0.004532,0.797296,-0.005627,0.000000,0.000000,0.663778,10.837339,-7395.347117,-1.326792,-0.983978,0.135530,0.508133,-1.567888,76.000000,0.000000,10.594190,0.000000,0.000000,0.000000,0.951270
-0.177784,0.285395,-0.172865,0.000000,0.128988,10.160711,0.705325,-6795364285.261345,0.048773,-0.141036,0.194429,-6795364285.221345,0.000000,-0.160326,-0.197395,0.636311,10.853454,0.000000,0.041263,0.000000,5568.273417,0.128851,-6795364285.351345,-0.004517,10.169404,8.000000,5.736056,0.697061,0.000000,360.000000,-6795364285.271345,0.696999,38.000000,5.996001,-0.950530,0.705360,0.000000,11.527876,-0.184731,-0.002159,1.000000,0.707083,-0.154424,3546.055705,-1.015683,1.000000,0.000000,0.291266,0.000000,67.585304,381.703613,0.693971,-0.004542,0.806197,-0.005762,0.000000,0.000000,0.666321,10.839711,-7425.045909,-1.326792,-0.981841,0.135661,0.508133,-1.518296,76.000000,0.000000,10.594074,0.000000,0.000000,0.000000,0.951141
-0.177820,0.285727,-0.121743,0.000000,0.129033,10.164486,0.705323,-6795364285.261345,0.048773,-0.141240,0.179952,-6795364285.171345,0.000000,-0.156182,-0.197466,0.636311,10.857134,0.000000,0.041263,0.000000,5553.224030,0.128896,-6795364285.261345,-0.004516,10.173185,8.000000,5.736559,0.697055,0.000000,360.000000,-6795364285.221345,0.696993,38.000000,5.878433,-0.950181,0.705358,0.000000,11.539983,-0.184763,-0.002159,1.000000,0.707083,-0.154424,3531.156311,-1.015683,1.000000,0.000000,0.291605,0.000000,67.585304,381.703613,0.693952,-0.004542,0.728629,-0.005812,0.000000,0.000000,0.659963,10.843219,-7439.895304,-1.326792,-0.981903,0.135759,0.508133,-1.506851,76.000000,0.000000,10.598162,0.000000,0.000000,0.000000,0.951030
-0.177756,0.285887,-0.130381,0.000000,0.129073,10.167803,0.705322,-6795364285.151345,0.048773,-0.141077,0.181871,-6795364285.121345,0.000000,-0.153152,-0.197392,0.636311,10.860560,0.000000,0.041263,0.000000,5568.273417,0.128938,-6795364285.261345,-0.004518,10.176285,8.000000,5.736483,0.697048,0.000000,360.000000,-6795364285.171345,0.696987,38.000000,5.878433,-0.950996,0.705358,0.000000,11.534237,-0.184755,-0.002159,1.000000,0.707083,-0.154220,3575.854492,-1.015683,1.000000,0.000000,0.291766,0.000000,72.506569,381.703613,0.693968,-0.004544,0.762963,-0.005823,0.000000,0.000000,0.658691,10.846831,-7335.949534,-1.326792,-0.983225,0.135678,0.508133,-1.515753,76.000000,0.000000,10.590562,0.000000,0.000000,0.000000,0.951062
-0.177708,0.285728,-0.116780,0.000000,0.129110,10.171522,0.705323,-6795364285.151345,0.048773,-0.141057,0.195079,-6795364285.071345,0.000000,-0.149074,-0.197282,0.636311,10.863213,0.000000,0.041263,0.000000,5598.372192,0.128977,-6795364285.151345,-0.004513,10.179862,8.000000,5.736960,0.697040,0.000000,360.000000,-6795364285.121345,0.696979,38.000000,5.763169,-0.950881,0.705359,0.000000,11.529138,-0.184754,-0.002159,1.000000,0.707083,-0.154118,3553.505402,-1.015683,1.000000,0.000000,0.291603,0.000000,72.506569,381.703613,0.693978,-0.004539,0.740074,-0.005812,0.000000,0.000000,0.652333,10.849643,-7283.976649,-1.326792,-0.982696,0.135627,0.508133,-1.533555,76.000000,0.000000,10.587201,0.000000,0.000000,0.000000,0.951039
-0.178189,0.284475,-0.120823,0.000000,0.129140,10.174687,0.705331,-6795364285.051345,0.048773,-0.141769,0.221073,-6795364285.021345,0.000000,-0.131411,-0.197157,0.636311,10.864552,0.000000,0.041263,0.000000,5583.322805,0.129006,-6795364285.151345,-0.004501,10.183320,8.000000,5.736338,0.697026,0.000000,0.000001,-6795364285.071345,0.696966,38.000000,5.763169,-0.950971,0.705366,0.000000,11.521198,-0.184822,-0.002159,1.000000,0.707084,-0.153976,3620.552673,-1.015683,1.000000,0.000000,0.290325,0.000000,72.506569,381.703613,0.693966,-0.004524,0.752790,-0.005653,0.000000,0.000000,0.628173,10.851172,-7276.551951,-1.326792,-0.982899,0.135687,0.508133,-1.564074,76.000000,0.000000,10.605093,0.000000,0.000000,0.000000,0.951036
-0.178143,0.283426,-0.116222,0.000000,0.129169,10.178409,0.705337,-6795364285.051345,0.048773,-0.141484,0.220505,-6795364284.971345,0.000000,-0.134970,-0.196974,0.636311,10.865638,0.000000,0.041263,0.000000,5485.501785,0.129037,-6795364285.051345,-0.004485,10.187008,8.000000,5.734981,0.697014,0.000000,0.000000,-6795364285.021345,0.696954,38.000000,5.650166,-0.951167,0.705373,0.000000,11.510019,-0.184851,-0.002159,1.000000,0.707085,-0.153752,3620.552673,-1.015683,1.000000,0.000000,0.289254,0.000000,72.506569,381.703613,0.693977,-0.004507,0.743889,-0.005571,0.000000,0.000000,0.640889,10.852508,-7417.621211,-1.326792,-0.983123,0.135632,0.508133,-1.552629,76.000000,0.000000,10.607120,0.000000,0.000000,0.000000,0.951057
-0.178086,0.283344,-0.125244,0.000000,0.129207,10.181828,0.705338,-6795364284.951345,0.048773,-0.141402,0.188628,-6795364284.921345,0.000000,-0.148519,-0.197758,0.636311,10.868630,0.000000,0.041263,0.000000,5493.026479,0.129073,-6795364285.051345,-0.004480,10.190277,8.000000,5.734637,0.697007,0.000000,0.000000,-6795364284.971345,0.696946,38.000000,5.650166,-0.951482,0.705373,0.000000,11.535426,-0.184863,-0.002159,1.000000,0.707083,-0.154953,3560.955098,-1.015683,1.000000,0.000000,0.289170,0.000000,72.506569,381.703613,0.693952,-0.004505,0.757876,-0.005754,0.000000,0.000000,0.661234,10.855042,-7365.648326,-1.326792,-0.983551,0.135761,0.508133,-1.508123,76.000000,0.000000,10.602981,0.000000,0.000000,0.000000,0.951113
-0.177966,0.282575,-0.133398,0.000000,0.129239,10.184557,0.705343,-6795364284.951345,0.048773,-0.141301,0.197539,-6795364284.871345,0.000000,-0.136128,-0.197591,0.636311,10.871373,0.000000,0.041263,0.000000,5598.372192,0.129106,-6795364284.951345,-0.004479,10.192933,8.000000,5.733203,0.696996,0.000000,0.000000,-6795364284.921345,0.696935,38.000000,6.097595,-0.950801,0.705378,0.000000,11.542052,-0.184880,-0.002159,1.000000,0.707083,-0.154424,3709.949036,-1.015683,1.000000,0.000000,0.288386,0.000000,72.506569,381.751068,0.693945,-0.004505,0.766778,-0.005800,0.000000,0.000000,0.637074,10.857705,-7417.621211,-1.326792,-0.982391,0.135795,0.508133,-1.533555,76.000000,0.000000,10.602064,0.000000,0.000000,0.000000,0.951053
-0.177632,0.282103,-0.131981,0.000000,0.129264,10.187338,0.705346,-6795364284.851345,0.048773,-0.140833,0.213973,-6795364284.821345,0.000000,-0.144750,-0.197318,0.636311,10.872963,0.000000,0.041263,0.000000,5538.174642,0.129134,-6795364284.951345,-0.004473,10.195320,8.000000,5.732562,0.696988,0.000000,359.999999,-6795364284.871345,0.696928,38.000000,6.097595,-0.951194,0.705381,0.000000,11.530517,-0.184837,-0.002159,1.000000,0.707083,-0.154057,3620.552673,-1.015683,1.000000,0.000000,0.287901,0.000000,72.506569,381.751068,0.693979,-0.004500,0.760420,-0.005833,0.000000,0.000000,0.653605,10.859562,-7246.853160,-1.326792,-0.983225,0.135623,0.508133,-1.553901,76.000000,0.000000,10.585174,0.000000,0.000000,0.000000,0.951084
-0.177523,0.281535,-0.125171,0.000000,0.129283,10.190045,0.705349,-6795364284.851345,0.048773,-0.140812,0.223495,-6795364284.771345,0.000000,-0.144262,-0.196949,0.636311,10.873664,0.000000,0.041263,0.000000,5530.649948,0.129157,-6795364284.851345,-0.004462,10.197741,8.000000,5.733820,0.696980,0.000000,359.999999,-6795364284.821345,0.696921,38.000000,5.978034,-0.951466,0.705384,0.000000,11.510372,-0.184792,-0.002159,1.000000,0.707083,-0.153630,3486.458130,-1.015683,1.000000,0.000000,0.287319,0.000000,72.506569,381.751068,0.694016,-0.004489,0.751518,-0.005780,0.000000,0.000000,0.648518,10.860688,-7350.798930,-1.326792,-0.983428,0.135431,0.508133,-1.560259,76.000000,0.000000,10.573614,0.000000,0.000000,0.000000,0.951134
-0.177441,0.282176,-0.142980,0.000000,0.129294,10.191806,0.705345,-6795364284.751345,0.048773,-0.140751,0.219114,-6795364284.721345,0.000000,-0.167842,-0.196619,0.636311,10.873993,0.000000,0.041263,0.000000,5523.125254,0.129172,-6795364284.851345,-0.004456,10.199345,8.000000,5.734651,0.696981,0.000000,359.999999,-6795364284.771345,0.696923,38.000000,5.978034,-0.951364,0.705381,0.000000,11.492145,-0.184749,-0.002159,1.000000,0.707084,-0.153325,3501.357524,-1.015683,1.000000,0.000000,0.287971,0.000000,72.506569,381.751068,0.694045,-0.004481,0.778222,-0.005705,0.000000,0.000000,0.684123,10.861396,-7261.702555,-1.326792,-0.983144,0.135284,0.508133,-1.551358,76.000000,0.000000,10.567562,0.000000,0.000000,0.000000,0.951152
-0.177327,0.283156,-0.153601,0.000000,0.129307,10.192946,0.705339,-6795364284.751345,0.048773,-0.140629,0.210721,-6795364284.671345,0.000000,-0.173482,-0.197185,0.636311,10.875048,0.000000,0.041263,0.000000,5508.075867,0.129183,-6795364284.751345,-0.004455,10.200365,8.000000,5.735173,0.696985,0.000000,0.000000,-6795364284.721345,0.696926,38.000000,5.860818,-0.951165,0.705375,0.000000,11.510939,-0.184702,-0.002159,1.000000,0.707083,-0.154302,3508.807220,-1.015683,1.000000,0.000000,0.288970,0.000000,72.506569,381.751068,0.694029,-0.004483,0.785852,-0.005852,0.000000,0.000000,0.682852,10.862088,-7283.976649,-1.326792,-0.982940,0.135368,0.508133,-1.541185,76.000000,0.000000,10.562601,0.000000,0.000000,0.000000,0.951145
-0.177949,0.283404,-0.139867,0.000000,0.129332,10.194516,0.705338,-6795364284.651345,0.048773,-0.141647,0.198289,-6795364284.621345,0.000000,-0.156854,-0.197164,0.636311,10.877079,0.000000,0.041263,0.000000,5432.828929,0.129204,-6795364284.751345,-0.004457,10.202551,8.000000,5.734059,0.696983,0.000000,359.999998,-6795364284.671345,0.696923,38.000000,5.860818,-0.950050,0.705373,0.000000,11.523707,-0.184784,-0.002159,1.000000,0.707084,-0.154098,3575.854492,-1.015683,1.000000,0.000000,0.289228,0.000000,76.443573,381.751068,0.693975,-0.004482,0.762963,-0.005731,0.000000,0.000000,0.656148,10.863901,-7306.250743,-1.326792,-0.981435,0.135641,0.508133,-1.525925,76.000000,0.000000,10.594996,0.000000,0.000000,0.000000,0.950988
-0.178180,0.284139,-0.146871,0.000000,0.129363,10.196448,0.705333,-6795364284.651345,0.048773,-0.141667,0.164776,-6795364284.571345,0.000000,-0.160823,-0.196243,0.636311,10.879914,0.000000,0.041263,0.000000,5598.372192,0.129237,-6795364284.651345,-0.004468,10.204756,8.000000,5.733884,0.696981,0.000000,0.000002,-6795364284.621345,0.696922,38.000000,5.745900,-0.950501,0.705369,0.000000,11.486900,-0.184843,-0.002159,1.000000,0.707086,-0.152715,3620.552673,-1.015683,1.000000,0.000000,0.289977,0.000000,76.443573,381.751068,0.694000,-0.004487,0.778222,-0.005407,0.000000,0.000000,0.671407,10.867547,-7373.073024,-1.326792,-0.982513,0.135513,0.508133,-1.483963,76.000000,0.000000,10.610687,0.000000,0.000000,0.000000,0.950958
-0.177651,0.284104,-0.146350,0.000000,0.129392,10.198533,0.705333,-6795364284.551345,0.048773,-0.140751,0.159891,-6795364284.521345,0.000000,-0.144512,-0.196674,0.636311,10.883071,0.000000,0.041263,0.000000,5583.322805,0.129270,-6795364284.651345,-0.004475,10.206330,8.000000,5.734409,0.696975,0.000000,0.000001,-6795364284.571345,0.696916,38.000000,5.745900,-0.951370,0.705369,0.000000,11.486912,-0.184789,-0.002159,1.000000,0.707085,-0.153691,3560.955098,-1.015683,1.000000,0.000000,0.289938,0.000000,76.443573,381.751068,0.694028,-0.004497,0.775679,-0.005552,0.000000,0.000000,0.645975,10.870766,-7335.949534,-1.326792,-0.983591,0.135371,0.508133,-1.490321,76.000000,0.000000,10.587179,0.000000,0.000000,0.000000,0.951037
-0.177917,0.284213,-0.150971,0.000000,0.129422,10.199903,0.705333,-6795364284.551345,0.048773,-0.141362,0.153690,-6795364284.471345,0.000000,-0.146332,-0.197145,0.636311,10.886756,0.000000,0.041263,0.000000,5598.372192,0.129299,-6795364284.551345,-0.004488,10.207693,8.000000,5.735729,0.696970,0.000000,0.000000,-6795364284.521345,0.696911,38.000000,5.341440,-0.951737,0.705368,0.000000,11.502329,-0.184800,-0.002159,1.000000,0.707084,-0.154180,3508.807220,-1.015683,1.000000,0.000000,0.290051,0.000000,76.443573,381.726257,0.694008,-0.004511,0.782037,-0.005641,0.000000,0.000000,0.656148,10.874212,-7328.524836,-1.326792,-0.983795,0.135471,0.508133,-1.483963,76.000000,0.000000,10.588175,0.000000,0.000000,0.000000,0.951123
-0.177710,0.285073,-0.134490,0.000000,0.129449,10.202236,0.705327,-6795364284.451345,0.048773,-0.140955,0.169857,-6795364284.421345,0.000000,-0.164522,-0.196468,0.636311,10.888991,0.000000,0.041263,0.000000,5583.322805,0.129329,-6795364284.551345,-0.004492,10.209817,8.000000,5.735672,0.696970,0.000000,359.999999,-6795364284.471345,0.696912,36.000000,5.341440,-0.951730,0.705363,0.000000,11.480385,-0.184770,-0.002159,1.000000,0.707085,-0.152999,3590.753886,-1.015683,1.000000,0.000000,0.290925,0.000000,76.443573,381.726257,0.694044,-0.004513,0.755333,-0.005555,0.000000,0.000000,0.679037,10.876940,-7380.497721,-1.326792,-0.983551,0.135289,0.508133,-1.510666,72.000000,0.000000,10.580115,0.000000,0.000000,0.000000,0.951183
-0.177990,0.285937,-0.166755,0.000000,0.129467,10.202751,0.705322,-6795364284.451345,0.048773,-0.141484,0.172147,-6795364284.371345,0.000000,-0.165414,-0.196713,0.636311,10.891210,0.000000,0.041263,0.000000,5508.075867,0.129345,-6795364284.451345,-0.004503,10.210590,8.000000,5.735481,0.696972,0.000000,359.999999,-6795364284.421345,0.696914,36.000000,4.703863,-0.951145,0.705358,0.000000,11.487793,-0.184810,-0.002159,1.000000,0.707085,-0.153691,3553.505402,-1.015683,1.000000,0.000000,0.291809,0.000000,76.443573,381.680969,0.694019,-0.004523,0.808741,-0.005518,0.000000,0.000000,0.675222,10.879054,-7328.524836,-1.326792,-0.982757,0.135415,0.508133,-1.506851,72.000000,0.000000,10.593528,0.000000,0.000000,0.000000,0.951154
-0.177990,0.285117,-0.153326,0.000000,0.129494,10.203875,0.705327,-6795364284.351345,0.048773,-0.141362,0.162753,-6795364284.321345,0.000000,-0.129813,-0.197095,0.636311,10.894524,0.000000,0.041263,0.000000,5508.075867,0.129370,-6795364284.451345,-0.004513,10.211800,8.000000,5.735618,0.696963,0.000000,359.999999,-6795364284.371345,0.696904,36.000000,4.703863,-0.950973,0.705362,0.000000,11.506592,-0.184833,-0.002159,1.000000,0.707085,-0.154139,3531.156311,-1.015683,1.000000,0.000000,0.290974,0.000000,76.443573,381.680969,0.693991,-0.004535,0.778222,-0.005601,0.000000,0.000000,0.623086,10.882051,-7321.100138,-1.326792,-0.982777,0.135561,0.508133,-1.490321,72.000000,0.000000,10.598889,0.000000,0.000000,0.000000,0.951129
-0.177936,0.284305,-0.123275,0.000000,0.129521,10.206585,0.705332,-6795364284.351345,0.048773,-0.141240,0.187000,-6795364284.271345,0.000000,-0.133969,-0.196896,0.636311,10.896408,0.000000,0.041263,0.000000,5530.649948,0.129399,-6795364284.351345,-0.004509,10.214336,8.000000,5.734396,0.696952,0.000000,360.000000,-6795364284.321345,0.696894,36.000000,4.611630,-0.951681,0.705367,0.000000,11.498745,-0.184825,-0.002159,1.000000,0.707085,-0.153630,3642.901764,-1.015683,1.000000,0.000000,0.290143,0.000000,76.443573,381.680969,0.694007,-0.004530,0.740074,-0.005590,0.000000,0.000000,0.640889,10.884134,-7350.798930,-1.326792,-0.983856,0.135477,0.508133,-1.529740,72.000000,0.000000,10.592913,0.000000,0.000000,0.000000,0.951214
-0.177709,0.283534,-0.149572,0.000000,0.129549,10.207811,0.705337,-6795364284.251345,0.048773,-0.140914,0.152618,-6795364284.221345,0.000000,-0.128259,-0.197144,0.636311,10.900041,0.000000,0.041263,0.000000,5523.125254,0.129429,-6795364284.351345,-0.004523,10.215240,8.000000,5.733927,0.696942,0.000000,0.000000,-6795364284.271345,0.696884,36.000000,4.611630,-0.952182,0.705372,0.000000,11.502620,-0.184779,-0.002159,1.000000,0.707084,-0.154057,3590.753886,-1.015683,1.000000,0.000000,0.289354,0.000000,76.443573,381.680969,0.694020,-0.004546,0.790938,-0.005705,0.000000,0.000000,0.635802,10.887761,-7276.551951,-1.326792,-0.984283,0.135411,0.508133,-1.469975,72.000000,0.000000,10.578033,0.000000,0.000000,0.000000,0.951332
